"KEGG_ko"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Symbol"	"Name"	"DEO"
"ko:K10746"	612.487220935933	-0.684706989930311	0.143521346604373	-4.77024722353242	1.83999952577357e-06	0.000144405128382618	"EXO1"	"exonuclease 1 [EC:3.1.-.-]"	0
"ko:K12662"	287.018622644686	0.216071419151455	0.490395765940296	4.76955571820649	1.84632670927021e-06	0.000144405128382618	"PRPF4, PRP4"	"U4/U6 small nuclear ribonucleoprotein PRP4"	0
"ko:K11888"	212.729960509278	0.140466117195776	0.48160572097925	4.74433525185745	2.09192150098223e-06	0.00015880145276574	"CUT8, STS1"	"protein Cut8"	0
"ko:K09481"	170.349776235802	-0.214497446293563	0.474744806610849	-4.71001230592378	2.47701835121578e-06	0.000182662410413941	"SEC61B, SBH2"	"protein transport protein SEC61 subunit beta"	0
"ko:K03016"	268.350555805305	-0.227377615839948	0.47479054936226	-4.70210303298109	2.57495499639889e-06	0.000184609967936265	"RPABC3, RPB8, POLR2H"	"DNA-directed RNA polymerases I, II, and III subunit RPABC3"	0
"ko:K00354"	10316.3854934091	0.513558978838935	0.110251136765775	4.65831286536522	3.18811431837061e-06	0.000222392515019312	"E1.6.99.1"	"NADPH2 dehydrogenase [EC:1.6.99.1]"	0
"ko:K12393"	114.65624042575	0.332000246162627	0.474671362511486	4.65253472703739	3.27879498207123e-06	0.000222699206545417	"AP1M"	"AP-1 complex subunit mu"	0
"ko:K02540"	1200.03188439868	-0.863371396303593	0.186779595213132	-4.62525583604754	3.74136307802021e-06	0.000247601489855645	"MCM2"	"DNA replication licensing factor MCM2 [EC:5.6.2.3]"	0
"ko:K15903"	84.6386174944034	0.408548227410085	0.474596020077868	4.5818632580973	4.60851217452153e-06	0.000297364248061002	"GON7, PCC2"	"EKC/KEOPS complex subunit GON7"	0
"ko:K22384"	216.648241373188	0.291219350752286	0.47477243005438	4.30056665098727	1.70361920921707e-05	0.00107244906804616	"WRB, GET1"	"tail-anchored protein insertion receptor"	0
"ko:K09584"	315.855322210637	-1.10717517313079	0.258452752537909	-4.28473779530492	1.82954831088623e-05	0.00112430099771366	"PDIA6, TXNDC7"	"protein disulfide-isomerase A6 [EC:5.3.4.1]"	1
"ko:K00972"	1215.67152955995	-0.969274842565664	0.229042181468111	-4.23186579307109	2.31760692105875e-05	0.00139110313098898	"UAP1"	"UDP-N-acetylglucosamine/UDP-N-acetylgalactosamine diphosphorylase [EC:2.7.7.23 2.7.7.83]"	0
"ko:K01216"	3966.70896850774	-1.83345651017935	0.436626575536095	-4.21308670581556	2.51904306269578e-05	0.0014651245323378	"bglS"	"licheninase [EC:3.2.1.73]"	1
"ko:K20359"	519.899395881074	-0.902872889618457	0.700496364027113	-4.20993341017376	2.5544596650601e-05	0.0014651245323378	"RABAC1, PRAF1"	"PRA1 family protein 1"	0
"ko:K15283"	545.340431495038	2.58373772383947	0.639235913071241	4.08093426345768	4.48550407498994e-05	0.00251675782990197	"SLC35E1"	"solute carrier family 35, member E1"	1
"ko:K07151"	3290.90011981553	-0.274668540101087	0.0698477308427516	-3.93236947457059	8.41126529219292e-05	0.00461903738705318	"STT3"	"dolichyl-diphosphooligosaccharide---protein glycosyltransferase [EC:2.4.99.18]"	0
"ko:K11771"	520.947818597436	-0.523694483905858	0.133558123947422	-3.92118544470327	8.81144171606429e-05	0.00473798563940874	"SWI1, ADR6"	"SWI/SNF chromatin-remodeling complex subunit SWI1"	0
"ko:K03434"	100.787259187452	0.178840334559234	0.474647736880878	3.9099809670435	9.23033937800776e-05	0.00486193998666082	"PIGL"	"N-acetylglucosaminylphosphatidylinositol deacetylase [EC:3.5.1.89]"	0
"ko:K06670"	682.268516460294	-2.39012787582889	0.668484756814855	-3.8021816979319	0.000143427474804282	0.00740372624939704	"SCC1, MCD1, RAD21"	"cohesin complex subunit SCC1"	1
"ko:K00626"	26931.7689416439	-0.984614830295135	0.268271771979931	-3.68040851086759	0.00023286059820487	0.0117845726267994	"ACAT, atoB"	"acetyl-CoA C-acetyltransferase [EC:2.3.1.9]"	0
"ko:K12411"	1266.74447441851	-1.45168357273924	0.399198598885878	-3.64583029915673	0.000266529828100203	0.0132291055062812	"YOX1, YHP1"	"homeobox protein YOX1/YHP1"	1
"ko:K06649"	433.152291749435	-1.51622827478066	0.421535501989282	-3.60599464690414	0.000310959546183589	0.0151431431830159	"SWI4"	"regulatory protein SWI4"	1
"ko:K00942"	2501.18880599942	-0.521971530947903	0.150689702456817	-3.46411947697925	0.000531970179830593	0.025426204335977	"gmk, GUK1"	"guanylate kinase [EC:2.7.4.8]"	0
"ko:K10997"	358.450999396401	-1.4495672413105	0.42051455379494	-3.44763954534465	0.000565508193563938	0.0265377572288823	"TIMELESS, TOF1, SWI1"	"replication fork protection complex subunit TIMELESS/Tof1/Swi1"	1
"ko:K14839"	596.933593512765	0.596903841574617	0.585243177973396	3.41954969406904	0.000627248745077732	0.0287803878495827	"NOP16"	"nucleolar protein 16"	0
"ko:K15081"	263.765272671855	-0.859673910006072	0.251821027518714	-3.41594988900767	0.000635599421707173	0.0287803878495827	"AMN1"	"antagonist of mitotic exit network protein 1"	0
"ko:K12576"	218.47593678789	0.653155092036764	0.697014469264793	3.40668638722153	0.00065756635694591	0.029261702884093	"SPO12"	"sporulation-specific protein 12"	0
"ko:K12626"	177.664402562806	-0.721866095253729	0.683351145951969	-3.40024739478587	0.000673249098511116	0.0294517953094439	"LSM7"	"U6 snRNA-associated Sm-like protein LSm7"	0
"ko:K11269"	609.635469520257	-1.55131363969335	0.457857207593984	-3.39522462732267	0.000685723155907921	0.0294975244233057	"CTF18, CHL12"	"chromosome transmission fidelity protein 18"	1
"ko:K00787"	16909.1488198137	-0.432008885680933	0.128433080063085	-3.36487115275752	0.000765794112044055	0.0324018787407493	"FDPS"	"farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10]"	0
"ko:K12779"	900.729213376394	-0.40615447720178	0.123208286198054	-3.29736613422382	0.000975961854095039	0.0406283475067628	"SUM1"	"suppressor of MAR1-1 protein"	0
"ko:K11407"	454.197195881963	0.728790559902032	0.222122974525439	3.28066121760076	0.00103564058427141	0.0417654429375703	"HDAC6"	"histone deacetylase 6 [EC:3.5.1.98]"	0
"ko:K15446"	643.585773143798	0.780953391700019	0.237690876726282	3.28166951124426	0.00103194477072201	0.0417654429375703	"TRM13, CCDC76"	"tRNA:m4X modification enzyme [EC:2.1.1.225]"	0
"ko:K13509"	2122.47745804365	-0.368672404907572	0.11255189345945	-3.27579622808201	0.00105364552706589	0.0418378323901086	"AGPAT1_2"	"lysophosphatidate acyltransferase [EC:2.3.1.51]"	0
"ko:K01738"	980.875839935002	-0.427098843303688	0.13114636313568	-3.25664756896334	0.00112736312714239	0.0440867307750684	"cysK"	"cysteine synthase [EC:2.5.1.47]"	0
"ko:K07375"	3155.83036471789	-0.665547469283666	0.206772588284243	-3.2182841670222	0.00128959985235475	0.0496784659541435	"TUBB"	"tubulin beta"	0
"ko:K04482"	1341.5216543948	-1.26462354755585	0.394543720351136	-3.2068793794031	0.00134183245378499	0.0509304347532215	"RAD51"	"DNA repair protein RAD51"	0
"ko:K18477"	296.011925224607	-0.295459397742659	0.685301823442865	-3.18762638331935	0.00143445754373115	0.0536570278314508	"RMT2"	"type IV protein arginine methyltransferase [EC:2.1.1.322]"	0
"ko:K02871"	986.064087753019	-0.667758315973247	0.21029477002572	-3.18019900662461	0.00147173943169868	0.0542651353316327	"RP-L13, MRPL13, rplM"	"large subunit ribosomal protein L13"	0
"ko:K06027"	2366.31021167756	-0.343148359727306	0.108689273201872	-3.15741232810235	0.00159176093619375	0.0578638729058601	"NSF, SEC18"	"vesicle-fusing ATPase [EC:3.6.4.6]"	0
"ko:K17792"	1250.97587547375	0.400909570050335	0.127490330174095	3.14466707581606	0.00166275935392506	0.0596053040622304	"TIM54"	"mitochondrial import inner membrane translocase subunit TIM54"	0
"ko:K05824"	1376.56570436606	0.0508394646400729	0.474871795232157	3.12946218763127	0.00175126610257956	0.0619180522021622	"LYS12"	"homoisocitrate dehydrogenase [EC:1.1.1.87]"	0
"ko:K07300"	3091.65292446373	0.379170357348367	0.122700393250413	3.09014560266978	0.00200058395520221	0.0697771241672554	"chaA, CAX"	"Ca2+:H+ antiporter"	0
"ko:K18191"	196.19138092389	-0.538849052492181	0.69806822731166	-3.07068156872316	0.00213570788302606	0.0734968272812036	"FMC1"	"ATP synthase assembly factor FMC1, mitochondrial"	0
"ko:K20368"	817.468336761903	-1.43070034146579	0.471586203067101	-3.04041140059922	0.00236255191043515	0.0802335063267518	"CNIH, ERV14"	"protein cornichon"	0
"ko:K00417"	996.686350736377	0.669135806592268	0.474859563661981	3.03611233600271	0.00239650059605381	0.0803294550443491	"QCR7, UQCRB"	"ubiquinol-cytochrome c reductase subunit 7"	0
"ko:K22485"	459.385053708767	0.654165005361731	0.21585398263335	3.0307803216151	0.00243922645906158	0.080713378087666	"TBF1"	"protein TBF1"	0
"ko:K02684"	216.939467799213	-0.464232512395426	0.535951776355609	-3.0250918665558	0.00248557617379037	0.0812059760069993	"PRI1"	"DNA primase small subunit [EC:2.7.7.102]"	0
"ko:K02324"	764.950453045345	-1.41105534033469	0.4685806803194	-3.01323116309107	0.0025848194402711	0.0823631972264163	"POLE"	"DNA polymerase epsilon subunit 1 [EC:2.7.7.7]"	0
"ko:K11226"	502.806273483866	0.854206316937987	0.283252868393882	3.01374080982485	0.00258048159542144	0.0823631972264163	"STE7"	"mitogen-activated protein kinase kinase [EC:2.7.12.2]"	0
"ko:K00966"	3088.16223758664	-1.46515286302931	0.481628088333312	-2.99227291913461	0.00276908588917204	0.0871586668286956	"GMPP"	"mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]"	0
"ko:K06671"	793.681474768556	-1.54849538848998	0.526041506923466	-2.97660207419823	0.00291462039606447	0.0902192378569807	"STAG1_2, SCC3, IRR1"	"cohesin complex subunit SA-1/2"	0
"ko:K07441"	364.59932548395	-1.32969914115144	0.447676277251021	-2.97433612382799	0.00293623246028143	0.0902192378569807	"ALG14"	"beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.141]"	0
"ko:K19829"	470.321897961598	1.47207465887562	0.507694416593063	2.95678252170849	0.00310867293863885	0.0943939394661984	"GEP3, MTG3"	"genetic interactor of prohibitins 3, mitochondrial"	0
"ko:K03127"	472.294836435906	0.146558758384781	0.474844373065394	2.94570061055344	0.00322224120703027	0.0967047041319201	"TAF13"	"transcription initiation factor TFIID subunit 13"	0
"ko:K00698"	2261.99042852548	-0.719833745335507	0.245170523060213	-2.93706395906442	0.00331335760461278	0.0982962756035125	"CHS1"	"chitin synthase [EC:2.4.1.16]"	0
"ko:K07953"	3757.10142468553	-0.73519612529167	0.25181205421898	-2.91999758060096	0.00350034103205887	0.102663411406181	"SAR1"	"GTP-binding protein SAR1 [EC:3.6.5.-]"	0
"ko:K03305"	1068.63249981338	-1.2096491145167	0.415990866522662	-2.8640995387759	0.00418196573540871	0.121277006326853	"TC.POT"	"proton-dependent oligopeptide transporter, POT family"	0
"ko:K10807"	6044.15877237222	-1.74474748544281	0.629803353669773	-2.85512976253215	0.00430192482242203	0.123369644074125	"RRM1"	"ribonucleoside-diphosphate reductase subunit M1 [EC:1.17.4.1]"	0
"ko:K12492"	1595.31146852797	-0.56228289006347	0.198879780856989	-2.8282125968949	0.00468087099206571	0.132761846489248	"ARFGAP1"	"ADP-ribosylation factor GTPase-activating protein 1"	0
"ko:K21766"	147.517984492169	-1.36819308657234	0.487237845479971	-2.81622404309436	0.00485917675702309	0.136321034889963	"TBCC"	"tubulin-specific chaperone C"	0
"ko:K11679"	283.554929194349	0.0217812301423709	0.489174953047778	2.803976325642	0.0050476611293024	0.140086165319672	"IES5"	"Ino eighty subunit 5"	0
"ko:K00452"	146.602309081168	-0.948393843908108	0.33850463756522	-2.79861262283216	0.00513226680287466	0.140918942747016	"HAAO"	"3-hydroxyanthranilate 3,4-dioxygenase [EC:1.13.11.6]"	0
"ko:K09272"	1967.17994313098	-0.787345680397869	0.283143756631446	-2.78144833330405	0.00541169439733464	0.147027191994955	"SSRP1, POB3"	"FACT complex subunit SSRP1/POB3"	0
"ko:K09595"	343.652608545324	0.524295368015261	0.50069584779435	2.75601147197904	0.00585109447734802	0.157309112979534	"HM13"	"minor histocompatibility antigen H13 [EC:3.4.23.-]"	0
"ko:K11886"	738.293747220811	-0.325322880980241	0.118438728614111	-2.74667817047838	0.00602021767346409	0.160187441393926	"ECM29"	"proteasome component ECM29"	0
"ko:K11153"	1426.01523353515	0.394757701174076	0.144189494126901	2.7376412853953	0.00618815328945254	0.162975751429357	"RDH12"	"retinol dehydrogenase 12 [EC:1.1.1.300]"	0
"ko:K03133"	911.553170650311	-0.325751414662336	0.120376338531772	-2.70609146171254	0.00680802926169638	0.174213985185121	"TAF9B, TAF9"	"transcription initiation factor TFIID subunit 9B"	0
"ko:K06636"	983.123154213494	-1.29016737741291	0.477715315448142	-2.7059931890648	0.00681004426704948	0.174213985185121	"SMC1"	"structural maintenance of chromosome 1"	0
"ko:K11718"	865.942638109108	-0.496468510300933	0.183498650197631	-2.70563649750132	0.00681736245784472	0.174213985185121	"HUGT"	"UDP-glucose:glycoprotein glucosyltransferase [EC:2.4.1.-]"	0
"ko:K07466"	1360.90198297894	-1.20395907982716	0.44835751754343	-2.6914228997957	0.0071147941612371	0.180032193432872	"RFA1, RPA1, rpa"	"replication factor A1"	0
"ko:K02555"	180.120884672919	1.0188978444558	0.379690883978124	2.67576877532121	0.00745580639889454	0.186829478791716	"MIH1"	"M-phase inducer tyrosine phosphatase [EC:3.1.3.48]"	0
"ko:K12732"	362.075445297998	-0.892914426175558	0.333215715187811	-2.67181107749803	0.00754431096566963	0.187229486561474	"ARO10"	"phenylpyruvate decarboxylase [EC:4.1.1.-]"	0
"ko:K00021"	14043.1753463973	-0.635448897298164	0.240517824160384	-2.64785586030937	0.00810040547623658	0.19299141733321	"HMGCR"	"hydroxymethylglutaryl-CoA reductase (NADPH) [EC:1.1.1.34]"	0
"ko:K03660"	139.342924568348	-0.146373784974803	0.474721242658727	-2.64932112655043	0.00806536545328294	0.19299141733321	"OGG1"	"N-glycosylase/DNA lyase [EC:3.2.2.- 4.2.99.18]"	0
"ko:K08513"	734.042418817422	-1.65905487925434	0.769992304604337	-2.64600094058496	0.00814495899915916	0.19299141733321	"VAMP4"	"vesicle-associated membrane protein 4"	0
"ko:K09247"	3458.15394191293	0.651896811810798	0.245220007689169	2.65749378087196	0.00787240429389473	0.19299141733321	"CYP1, HAP1"	"heme activator protein 1"	0
"ko:K11372"	843.381804828148	-0.524410478642763	0.198275022638977	-2.6457769314624	0.00815035431589304	0.19299141733321	"HIF1"	"HAT1-interacting factor 1"	0
"ko:K03008"	1026.77558834371	-0.512454334390661	0.193951269987243	-2.64197555058721	0.00824240056265909	0.193396689565665	"RPB11, POLR2J"	"DNA-directed RNA polymerase II subunit RPB11"	0
"ko:K11251"	5964.86638918945	-0.684196529298019	0.260506368281055	-2.63634536763251	0.00838043866881417	0.194864073911796	"H2A"	"histone H2A"	0
"ko:K04649"	332.489300263195	0.670162223531728	0.474804128160846	2.63230554570924	0.00848075547821076	0.195435981154125	"HIP2, UBC1"	"ubiquitin-conjugating enzyme (huntingtin interacting protein 2) [EC:2.3.2.23]"	0
"ko:K16944"	1583.63297267339	-0.388537202428468	0.147839398919514	-2.62829947356631	0.00858129324880249	0.196002813054506	"SEPT7, CDC3"	"septin 7"	0
"ko:K14298"	731.688909435876	0.259414720998124	0.0992692089931693	2.61322321097038	0.00896927022139314	0.203067424924699	"RAE1, GLE2"	"mRNA export factor"	0
"ko:K01488"	310.166817266724	0.670137085823408	0.474797596201018	2.60477121501056	0.00919356263164054	0.206335523063167	"add, ADA"	"adenosine deaminase [EC:3.5.4.4]"	0
"ko:K15437"	442.441435447922	-0.670229672501099	0.474820983117728	-2.6007128897988	0.00930302766545165	0.206992365556299	"AIMP1, ARC1"	"aminoacyl tRNA synthase complex-interacting multifunctional protein 1"	0
"ko:K02212"	1212.82596822809	-0.420226055253227	0.161879595901704	-2.59649791725677	0.00941794766615893	0.207758315609882	"MCM4, CDC54"	"DNA replication licensing factor MCM4 [EC:5.6.2.3]"	0
"ko:K11971"	361.480481411206	0.430744202586874	0.16655290027781	2.58545506798907	0.00972505473812245	0.212714968466899	"RNF14, ARA54"	"E3 ubiquitin-protein ligase RNF14 [EC:2.3.2.31]"	0
"ko:K10729"	461.536786234788	-0.987409556020145	0.383724364345969	-2.58165126878215	0.00983288886875986	0.213266270338397	"SLD2"	"DNA replication regulator SLD2"	0
"ko:K05759"	127.974190205166	-0.796206161905281	0.509514106740312	-2.57580617026454	0.010000669022627	0.213320055763638	"PFN"	"profilin"	0
"ko:K11368"	114.508074803656	0.714483275436428	0.697400906272808	2.5767908026391	0.00997222834938141	0.213320055763638	"ENY2, DC6, SUS1"	"enhancer of yellow 2 transcription factor"	0
"ko:K11762"	2649.7169203528	-0.269910007673335	0.105452953581624	-2.55942780980093	0.0104844628842537	0.221806546756219	"RSC8, SWH3, SSR2"	"chromatin structure-remodeling complex subunit RSC8"	0
"ko:K03130"	933.316457466869	0.361152397759493	0.141621515505162	2.5504025229408	0.0107598608561008	0.223961297335454	"TAF5"	"transcription initiation factor TFIID subunit 5"	0
"ko:K10841"	474.066630462694	1.02498559309485	0.40448001492939	2.55135974525638	0.0107303503232147	0.223961297335454	"ERCC6, CSB, RAD26"	"DNA excision repair protein ERCC-6"	0
"ko:K01228"	1125.37221741518	-0.989218692188559	0.389540322058234	-2.54427896194104	0.0109503592689986	0.225649221870477	"MOGS"	"mannosyl-oligosaccharide glucosidase [EC:3.2.1.106]"	0
"ko:K06651"	412.265148161569	-1.63906970320416	0.702173068863194	-2.54219693741758	0.0110158085841457	0.225649221870477	"CLB5_6"	"S-phase entry cyclin 5/6"	0
"ko:K01262"	5118.8395276184	0.564385146627809	0.223367800402227	2.52590702773535	0.0115400016280475	0.234525544897563	"pepP"	"Xaa-Pro aminopeptidase [EC:3.4.11.9]"	0
"ko:K06641"	216.733805694638	-1.15751324843437	0.456369618184806	-2.52230817461773	0.0116587518663888	0.235087801305856	"CHEK2"	"serine/threonine-protein kinase CHEK2 [EC:2.7.11.1]"	0
"ko:K00861"	258.268274678222	0.451372043773117	0.479889494525043	2.5177221950052	0.0118116442177596	0.236324447488662	"RFK, FMN1"	"riboflavin kinase [EC:2.7.1.26]"	0
"ko:K12597"	866.21099590979	0.971400605851324	0.388451093906946	2.51486579662681	0.0119077701883744	0.236415037355342	"AIR1_2"	"protein AIR1/2"	0
"ko:K15453"	376.198702061651	0.521184034014611	0.208977434832579	2.49412074150699	0.0126269584126089	0.24877999742705	"PUS6"	"tRNA pseudouridine31 synthase [EC:5.4.99.42]"	0
"ko:K07756"	1138.9514021723	0.269058926157305	0.108008171251565	2.49095279402604	0.0127401045497932	0.249107650325881	"IP6K, IHPK"	"inositol-hexakisphosphate 5-kinase [EC:2.7.4.21]"	0
"ko:K01422"	570.1769124358	-0.421802704878429	0.169981646901082	-2.48113014289514	0.0130966546342683	0.252257206052586	"AXL1"	"protease AXL1 [EC:3.4.24.-]"	0
"ko:K03679"	337.041313612047	0.0604959026832943	0.474824090548142	-2.48332637431893	0.0130161770006884	0.252257206052586	"RRP4, EXOSC2"	"exosome complex component RRP4"	0
"ko:K16369"	1896.16999349634	-0.415062485122739	0.168599549236351	-2.4610163398999	0.0138544056155821	0.264875710324572	"CHO2"	"phosphatidylethanolamine N-methyltransferase [EC:2.1.1.17]"	0
"ko:K01892"	245.570827998886	0.669984253931724	0.47475691365849	2.45492040847423	0.0140915784269886	0.265477108905529	"HARS, hisS"	"histidyl-tRNA synthetase [EC:6.1.1.21]"	0
"ko:K02542"	995.936404181161	-0.681520628201075	0.278057645492208	-2.45575053763438	0.0140590714756943	0.265477108905529	"MCM6"	"DNA replication licensing factor MCM6 [EC:5.6.2.3]"	0
"ko:K15859"	942.527914159358	0.529406513242061	0.21608558022817	2.45027413079948	0.0142747490625156	0.26697918355328	"SKN7"	"osomolarity two-component system, response regulator SKN7"	0
"ko:K11600"	211.418584614681	0.468972596088201	0.474771937531917	2.44673655189571	0.014415616585493	0.267674146814082	"RRP41, EXOSC4, SKI6"	"exosome complex component RRP41"	0
"ko:K02730"	177.237986816696	-0.669879021920271	0.4747258349597	-2.43690106102894	0.0148137319195733	0.269875293549501	"PSMA6"	"20S proteasome subunit alpha 1 [EC:3.4.25.1]"	0
"ko:K04802"	1346.44854587255	-1.51386209964103	0.645040553692631	-2.43825168565044	0.0147584944134088	0.269875293549501	"PCNA"	"proliferating cell nuclear antigen"	0
"ko:K11229"	277.076796826394	1.62175820201786	0.682825315313719	2.43606913428172	0.0148478464486746	0.269875293549501	"BCK1"	"mitogen-activated protein kinase kinase kinase [EC:2.7.11.25]"	0
"ko:K10643"	1053.67540449291	-0.237497026957778	0.0977304874597654	-2.43041592384926	0.0150815046753803	0.272205339630465	"CNOT4, NOT4, MOT2"	"CCR4-NOT transcription complex subunit 4 [EC:2.3.2.27]"	0
"ko:K17769"	163.783908893359	-0.669837198117592	0.474715271668573	-2.42365937450657	0.0153650096473578	0.275396457637711	"TOM22"	"mitochondrial import receptor subunit TOM22"	0
